Indicator,RegionID,Date,Year,Home_value,Mongo_ID,City_Name,City_Size
ZATT,41715,1/31/2013,2013,449203,604031bdbff9453704dc7d90,"Williamsburg, VA",Medium
ZATT,41715,12/31/2012,2012,450238,604031bdbff9453704dc7d91,"Williamsburg, VA",Medium
ZATT,41715,11/30/2012,2012,449761,604031bdbff9453704dc7d92,"Williamsburg, VA",Medium
ZATT,41715,10/31/2012,2012,449362,604031bdbff9453704dc7d93,"Williamsburg, VA",Medium
ZATT,41715,9/30/2012,2012,446420,604031bdbff9453704dc7d94,"Williamsburg, VA",Medium
ZATT,41715,8/31/2012,2012,444424,604031bdbff9453704dc7d95,"Williamsburg, VA",Medium
ZATT,41715,7/31/2012,2012,443149,604031bdbff9453704dc7d96,"Williamsburg, VA",Medium
ZATT,41715,6/30/2012,2012,441985,604031bdbff9453704dc7d97,"Williamsburg, VA",Medium
ZATT,41715,5/31/2012,2012,442200,604031bdbff9453704dc7d98,"Williamsburg, VA",Medium
ZATT,41715,4/30/2012,2012,442549,604031bdbff9453704dc7d99,"Williamsburg, VA",Medium
ZATT,41715,3/31/2012,2012,444093,604031bdbff9453704dc7d9a,"Williamsburg, VA",Medium
ZATT,41715,2/29/2012,2012,445151,604031bdbff9453704dc7d9b,"Williamsburg, VA",Medium
ZATT,41715,1/31/2012,2012,444366,604031bdbff9453704dc7d9c,"Williamsburg, VA",Medium
ZATT,41715,12/31/2011,2011,443953,604031bdbff9453704dc7d9d,"Williamsburg, VA",Medium
ZATT,41715,11/30/2011,2011,445323,604031bdbff9453704dc7d9e,"Williamsburg, VA",Medium
ZATT,41715,10/31/2011,2011,449047,604031bdbff9453704dc7d9f,"Williamsburg, VA",Medium
ZATT,41715,9/30/2011,2011,453142,604031bdbff9453704dc7da0,"Williamsburg, VA",Medium
ZATT,41715,8/31/2011,2011,455740,604031bdbff9453704dc7da1,"Williamsburg, VA",Medium
ZATT,41715,7/31/2011,2011,456890,604031bdbff9453704dc7da2,"Williamsburg, VA",Medium
ZATT,41715,6/30/2011,2011,457921,604031bdbff9453704dc7da3,"Williamsburg, VA",Medium
ZATT,41715,5/31/2011,2011,458973,604031bdbff9453704dc7da4,"Williamsburg, VA",Medium
ZATT,41715,4/30/2011,2011,460089,604031bdbff9453704dc7da5,"Williamsburg, VA",Medium
ZATT,41715,3/31/2011,2011,460930,604031bdbff9453704dc7da6,"Williamsburg, VA",Medium
ZATT,41715,2/28/2011,2011,462011,604031bdbff9453704dc7da7,"Williamsburg, VA",Medium
ZATT,41715,1/31/2011,2011,463857,604031bdbff9453704dc7da8,"Williamsburg, VA",Medium
ZATT,41715,12/31/2010,2010,465605,604031bdbff9453704dc7da9,"Williamsburg, VA",Medium
ZATT,41715,11/30/2010,2010,466661,604031bdbff9453704dc7daa,"Williamsburg, VA",Medium
ZATT,41715,10/31/2010,2010,466298,604031bdbff9453704dc7dab,"Williamsburg, VA",Medium
ZATT,41715,9/30/2010,2010,466171,604031bdbff9453704dc7dac,"Williamsburg, VA",Medium
ZATT,41715,8/31/2010,2010,466893,604031bdbff9453704dc7dad,"Williamsburg, VA",Medium
ZATT,41715,7/31/2010,2010,468126,604031bdbff9453704dc7dae,"Williamsburg, VA",Medium
ZATT,41715,6/30/2010,2010,469470,604031bdbff9453704dc7daf,"Williamsburg, VA",Medium
ZATT,41715,5/31/2010,2010,470284,604031bdbff9453704dc7db0,"Williamsburg, VA",Medium
ZATT,41715,4/30/2010,2010,471013,604031bdbff9453704dc7db1,"Williamsburg, VA",Medium
ZATT,41715,3/31/2010,2010,471314,604031bdbff9453704dc7db2,"Williamsburg, VA",Medium
ZATT,41715,2/28/2010,2010,471956,604031bdbff9453704dc7db3,"Williamsburg, VA",Medium
ZATT,41715,1/31/2010,2010,473230,604031bdbff9453704dc7db4,"Williamsburg, VA",Medium
ZATT,41715,12/31/2009,2009,475004,604031bdbff9453704dc7db5,"Williamsburg, VA",Medium
ZATT,41715,11/30/2009,2009,476808,604031bdbff9453704dc7db6,"Williamsburg, VA",Medium
ZATT,41715,10/31/2009,2009,478969,604031bdbff9453704dc7db7,"Williamsburg, VA",Medium
ZATT,41715,9/30/2009,2009,480777,604031bdbff9453704dc7db8,"Williamsburg, VA",Medium
ZATT,41715,8/31/2009,2009,482927,604031bdbff9453704dc7db9,"Williamsburg, VA",Medium
ZATT,41715,7/31/2009,2009,485087,604031bdbff9453704dc7dba,"Williamsburg, VA",Medium
ZATT,41715,6/30/2009,2009,488249,604031bdbff9453704dc7dbb,"Williamsburg, VA",Medium
ZATT,41715,5/31/2009,2009,491597,604031bdbff9453704dc7dbc,"Williamsburg, VA",Medium
ZATT,41715,4/30/2009,2009,494646,604031bdbff9453704dc7dbd,"Williamsburg, VA",Medium
ZATT,41715,3/31/2009,2009,497459,604031bdbff9453704dc7dbe,"Williamsburg, VA",Medium
ZATT,41715,2/28/2009,2009,499802,604031bdbff9453704dc7dbf,"Williamsburg, VA",Medium
ZATT,41715,1/31/2009,2009,501635,604031bdbff9453704dc7dc0,"Williamsburg, VA",Medium
ZATT,41715,12/31/2008,2008,503571,604031bdbff9453704dc7dc1,"Williamsburg, VA",Medium
ZATT,41715,11/30/2008,2008,505263,604031bdbff9453704dc7dc2,"Williamsburg, VA",Medium
ZATT,41715,10/31/2008,2008,507275,604031bdbff9453704dc7dc3,"Williamsburg, VA",Medium
ZATT,41715,9/30/2008,2008,510656,604031bdbff9453704dc7dc4,"Williamsburg, VA",Medium
ZATT,41715,8/31/2008,2008,514052,604031bdbff9453704dc7dc5,"Williamsburg, VA",Medium
ZATT,41715,7/31/2008,2008,517164,604031bdbff9453704dc7dc6,"Williamsburg, VA",Medium
ZATT,41715,6/30/2008,2008,518255,604031bdbff9453704dc7dc7,"Williamsburg, VA",Medium
ZATT,41715,5/31/2008,2008,520102,604031bdbff9453704dc7dc8,"Williamsburg, VA",Medium
ZATT,41715,4/30/2008,2008,523187,604031bdbff9453704dc7dc9,"Williamsburg, VA",Medium
ZATT,41715,3/31/2008,2008,526828,604031bdbff9453704dc7dca,"Williamsburg, VA",Medium
ZATT,41715,2/29/2008,2008,529153,604031bdbff9453704dc7dcb,"Williamsburg, VA",Medium
ZATT,41715,1/31/2008,2008,531722,604031bdbff9453704dc7dcc,"Williamsburg, VA",Medium
ZATT,41715,12/31/2007,2007,532570,604031bdbff9453704dc7dcd,"Williamsburg, VA",Medium
ZATT,41715,11/30/2007,2007,535942,604031bdbff9453704dc7dce,"Williamsburg, VA",Medium
ZATT,41715,10/31/2007,2007,537791,604031bdbff9453704dc7dcf,"Williamsburg, VA",Medium
ZATT,41715,9/30/2007,2007,539759,604031bdbff9453704dc7dd0,"Williamsburg, VA",Medium
ZATT,41715,8/31/2007,2007,540741,604031bdbff9453704dc7dd1,"Williamsburg, VA",Medium
ZATT,41715,7/31/2007,2007,542518,604031bdbff9453704dc7dd2,"Williamsburg, VA",Medium
ZATT,41715,6/30/2007,2007,545357,604031bdbff9453704dc7dd3,"Williamsburg, VA",Medium
ZATT,41715,5/31/2007,2007,546190,604031bdbff9453704dc7dd4,"Williamsburg, VA",Medium
ZATT,41715,4/30/2007,2007,545758,604031bdbff9453704dc7dd5,"Williamsburg, VA",Medium
ZATT,41715,3/31/2007,2007,543773,604031bdbff9453704dc7dd6,"Williamsburg, VA",Medium
ZATT,41715,2/28/2007,2007,542516,604031bdbff9453704dc7dd7,"Williamsburg, VA",Medium
ZATT,41715,1/31/2007,2007,540503,604031bdbff9453704dc7dd8,"Williamsburg, VA",Medium
ZATT,41715,12/31/2006,2006,539745,604031bdbff9453704dc7dd9,"Williamsburg, VA",Medium
ZATT,41715,11/30/2006,2006,537719,604031bdbff9453704dc7dda,"Williamsburg, VA",Medium
ZATT,41715,10/31/2006,2006,536227,604031bdbff9453704dc7ddb,"Williamsburg, VA",Medium
ZATT,41715,9/30/2006,2006,533917,604031bdbff9453704dc7ddc,"Williamsburg, VA",Medium
ZATT,41715,8/31/2006,2006,531257,604031bdbff9453704dc7ddd,"Williamsburg, VA",Medium
ZATT,41715,7/31/2006,2006,528182,604031bdbff9453704dc7dde,"Williamsburg, VA",Medium
ZATT,41715,6/30/2006,2006,524125,604031bdbff9453704dc7ddf,"Williamsburg, VA",Medium
ZATT,41715,5/31/2006,2006,520340,604031bdbff9453704dc7de0,"Williamsburg, VA",Medium
ZATT,41715,4/30/2006,2006,516062,604031bdbff9453704dc7de1,"Williamsburg, VA",Medium
ZATT,41715,3/31/2006,2006,511576,604031bdbff9453704dc7de2,"Williamsburg, VA",Medium
ZATT,41715,2/28/2006,2006,507337,604031bdbff9453704dc7de3,"Williamsburg, VA",Medium
ZATT,41715,1/31/2006,2006,502980,604031bdbff9453704dc7de4,"Williamsburg, VA",Medium
ZATT,41715,12/31/2005,2005,498690,604031bdbff9453704dc7de5,"Williamsburg, VA",Medium
ZATT,41715,11/30/2005,2005,491887,604031bdbff9453704dc7de6,"Williamsburg, VA",Medium
ZATT,41715,10/31/2005,2005,484980,604031bdbff9453704dc7de7,"Williamsburg, VA",Medium
ZATT,41715,9/30/2005,2005,478249,604031bdbff9453704dc7de8,"Williamsburg, VA",Medium
ZATT,41715,8/31/2005,2005,473121,604031bdbff9453704dc7de9,"Williamsburg, VA",Medium
ZATT,41715,7/31/2005,2005,467787,604031bdbff9453704dc7dea,"Williamsburg, VA",Medium
ZATT,41715,6/30/2005,2005,461317,604031bdbff9453704dc7deb,"Williamsburg, VA",Medium
ZATT,41715,5/31/2005,2005,454940,604031bdbff9453704dc7dec,"Williamsburg, VA",Medium
ZATT,41715,4/30/2005,2005,448533,604031bdbff9453704dc7ded,"Williamsburg, VA",Medium
ZATT,41715,3/31/2005,2005,444452,604031bdbff9453704dc7dee,"Williamsburg, VA",Medium
ZATT,41715,2/28/2005,2005,440514,604031bdbff9453704dc7def,"Williamsburg, VA",Medium
ZATT,41715,1/31/2005,2005,437161,604031bdbff9453704dc7df0,"Williamsburg, VA",Medium
ZATT,41715,12/31/2004,2004,432090,604031bdbff9453704dc7df1,"Williamsburg, VA",Medium
ZATT,41715,11/30/2004,2004,428452,604031bdbff9453704dc7df2,"Williamsburg, VA",Medium
ZATT,41715,10/31/2004,2004,423747,604031bdbff9453704dc7df3,"Williamsburg, VA",Medium
ZATT,41715,9/30/2004,2004,418982,604031bdbff9453704dc7df4,"Williamsburg, VA",Medium
ZATT,41715,8/31/2004,2004,412667,604031bdbff9453704dc7df5,"Williamsburg, VA",Medium
ZATT,41715,7/31/2004,2004,406697,604031bdbff9453704dc7df6,"Williamsburg, VA",Medium
ZATT,41715,6/30/2004,2004,402386,604031bdbff9453704dc7df7,"Williamsburg, VA",Medium
ZATT,41715,5/31/2004,2004,398839,604031bdbff9453704dc7df8,"Williamsburg, VA",Medium
ZATT,41715,4/30/2004,2004,395534,604031bdbff9453704dc7df9,"Williamsburg, VA",Medium
ZATT,41715,3/31/2004,2004,391303,604031bdbff9453704dc7dfa,"Williamsburg, VA",Medium
ZATT,41715,2/29/2004,2004,387345,604031bdbff9453704dc7dfb,"Williamsburg, VA",Medium
ZATT,41715,1/31/2004,2004,383882,604031bdbff9453704dc7dfc,"Williamsburg, VA",Medium
ZATT,41715,12/31/2003,2003,381479,604031bdbff9453704dc7dfd,"Williamsburg, VA",Medium
ZATT,41715,11/30/2003,2003,378186,604031bdbff9453704dc7dfe,"Williamsburg, VA",Medium
ZATT,41715,10/31/2003,2003,376013,604031bdbff9453704dc7dff,"Williamsburg, VA",Medium
ZATT,41715,9/30/2003,2003,373269,604031bdbff9453704dc7e00,"Williamsburg, VA",Medium
ZATT,41715,8/31/2003,2003,372093,604031bdbff9453704dc7e01,"Williamsburg, VA",Medium
ZATT,41715,7/31/2003,2003,370566,604031bdbff9453704dc7e02,"Williamsburg, VA",Medium
ZATT,41715,6/30/2003,2003,369022,604031bdbff9453704dc7e03,"Williamsburg, VA",Medium
ZATT,41715,5/31/2003,2003,366830,604031bdbff9453704dc7e04,"Williamsburg, VA",Medium
ZATT,41715,4/30/2003,2003,363905,604031bdbff9453704dc7e05,"Williamsburg, VA",Medium
ZATT,41715,3/31/2003,2003,360905,604031bdbff9453704dc7e06,"Williamsburg, VA",Medium
ZATT,41715,2/28/2003,2003,358356,604031bdbff9453704dc7e07,"Williamsburg, VA",Medium
ZATT,41715,1/31/2003,2003,356784,604031bdbff9453704dc7e08,"Williamsburg, VA",Medium
ZATT,41715,12/31/2002,2002,355973,604031bdbff9453704dc7e09,"Williamsburg, VA",Medium
ZATT,41715,11/30/2002,2002,354747,604031bdbff9453704dc7e0a,"Williamsburg, VA",Medium
ZATT,41715,10/31/2002,2002,353297,604031bdbff9453704dc7e0b,"Williamsburg, VA",Medium
ZATT,41715,9/30/2002,2002,351917,604031bdbff9453704dc7e0c,"Williamsburg, VA",Medium
ZATT,41715,8/31/2002,2002,350651,604031bdbff9453704dc7e0d,"Williamsburg, VA",Medium
ZATT,41715,7/31/2002,2002,350046,604031bdbff9453704dc7e0e,"Williamsburg, VA",Medium
ZATT,41715,6/30/2002,2002,350393,604031bdbff9453704dc7e0f,"Williamsburg, VA",Medium
ZATT,41715,5/31/2002,2002,351827,604031bdbff9453704dc7e10,"Williamsburg, VA",Medium
ZATT,41715,4/30/2002,2002,355527,604031bdbff9453704dc7e11,"Williamsburg, VA",Medium
ZATT,41715,3/31/2002,2002,358877,604031bdbff9453704dc7e12,"Williamsburg, VA",Medium
ZATT,41715,2/28/2002,2002,361206,604031bdbff9453704dc7e13,"Williamsburg, VA",Medium
ZATT,41715,1/31/2002,2002,361109,604031bdbff9453704dc7e14,"Williamsburg, VA",Medium
ZATT,41715,12/31/2001,2001,360538,604031bdbff9453704dc7e15,"Williamsburg, VA",Medium
ZATT,41715,11/30/2001,2001,362429,604031bdbff9453704dc7e16,"Williamsburg, VA",Medium
ZATT,41715,10/31/2001,2001,364239,604031bdbff9453704dc7e17,"Williamsburg, VA",Medium
ZATT,41715,9/30/2001,2001,366394,604031bdbff9453704dc7e18,"Williamsburg, VA",Medium
ZATT,41715,8/31/2001,2001,366336,604031bdbff9453704dc7e19,"Williamsburg, VA",Medium
ZATT,41715,7/31/2001,2001,365829,604031bdbff9453704dc7e1a,"Williamsburg, VA",Medium
ZATT,41715,6/30/2001,2001,363663,604031bdbff9453704dc7e1b,"Williamsburg, VA",Medium
ZATT,41715,5/31/2001,2001,360850,604031bdbff9453704dc7e1c,"Williamsburg, VA",Medium
ZATT,41715,4/30/2001,2001,357209,604031bdbff9453704dc7e1d,"Williamsburg, VA",Medium
ZATT,41715,3/31/2001,2001,354377,604031bdbff9453704dc7e1e,"Williamsburg, VA",Medium
ZATT,41715,2/28/2001,2001,351758,604031bdbff9453704dc7e1f,"Williamsburg, VA",Medium
ZATT,41715,1/31/2001,2001,349980,604031bdbff9453704dc7e20,"Williamsburg, VA",Medium
ZATT,41715,12/31/2000,2000,347753,604031bdbff9453704dc7e21,"Williamsburg, VA",Medium
ZATT,41715,11/30/2000,2000,345155,604031bdbff9453704dc7e22,"Williamsburg, VA",Medium
ZATT,41715,10/31/2000,2000,342683,604031bdbff9453704dc7e23,"Williamsburg, VA",Medium
ZATT,41715,9/30/2000,2000,340869,604031bdbff9453704dc7e24,"Williamsburg, VA",Medium
ZATT,41715,8/31/2000,2000,339618,604031bdbff9453704dc7e25,"Williamsburg, VA",Medium
ZATT,41715,7/31/2000,2000,338287,604031bdbff9453704dc7e26,"Williamsburg, VA",Medium
ZATT,41715,6/30/2000,2000,336442,604031bdbff9453704dc7e27,"Williamsburg, VA",Medium
ZATT,41715,5/31/2000,2000,334148,604031bdbff9453704dc7e28,"Williamsburg, VA",Medium
ZATT,41715,4/30/2000,2000,331498,604031bdbff9453704dc7e29,"Williamsburg, VA",Medium
ZATT,41715,3/31/2000,2000,329194,604031bdbff9453704dc7e2a,"Williamsburg, VA",Medium
ZATT,41715,2/29/2000,2000,327286,604031bdbff9453704dc7e2b,"Williamsburg, VA",Medium
ZATT,41715,1/31/2000,2000,325643,604031bdbff9453704dc7e2c,"Williamsburg, VA",Medium
ZATT,41715,12/31/1999,1999,324416,604031bdbff9453704dc7e2d,"Williamsburg, VA",Medium
ZATT,41715,11/30/1999,1999,323090,604031bdbff9453704dc7e2e,"Williamsburg, VA",Medium
ZATT,41715,10/31/1999,1999,321936,604031bdbff9453704dc7e2f,"Williamsburg, VA",Medium
ZATT,41715,9/30/1999,1999,320366,604031bdbff9453704dc7e30,"Williamsburg, VA",Medium
ZATT,41715,8/31/1999,1999,319338,604031bdbff9453704dc7e31,"Williamsburg, VA",Medium
ZATT,41715,7/31/1999,1999,318457,604031bdbff9453704dc7e32,"Williamsburg, VA",Medium
ZATT,41715,6/30/1999,1999,319821,604031bdbff9453704dc7e33,"Williamsburg, VA",Medium
ZATT,41715,5/31/1999,1999,322140,604031bdbff9453704dc7e34,"Williamsburg, VA",Medium
ZATT,41715,4/30/1999,1999,324383,604031bdbff9453704dc7e35,"Williamsburg, VA",Medium
ZATT,41715,3/31/1999,1999,324764,604031bdbff9453704dc7e36,"Williamsburg, VA",Medium
ZATT,41715,2/28/1999,1999,325176,604031bdbff9453704dc7e37,"Williamsburg, VA",Medium
ZATT,41715,1/31/1999,1999,325630,604031bdbff9453704dc7e38,"Williamsburg, VA",Medium
ZATT,41715,12/31/1998,1998,326225,604031bdbff9453704dc7e39,"Williamsburg, VA",Medium
ZATT,41715,11/30/1998,1998,325739,604031bdbff9453704dc7e3a,"Williamsburg, VA",Medium
ZATT,41715,10/31/1998,1998,325455,604031bdbff9453704dc7e3b,"Williamsburg, VA",Medium
ZATT,41715,9/30/1998,1998,325087,604031bdbff9453704dc7e3c,"Williamsburg, VA",Medium
ZATT,41715,8/31/1998,1998,325274,604031bdbff9453704dc7e3d,"Williamsburg, VA",Medium
ZATT,41715,7/31/1998,1998,325605,604031bdbff9453704dc7e3e,"Williamsburg, VA",Medium
ZATT,41715,6/30/1998,1998,325467,604031bdbff9453704dc7e3f,"Williamsburg, VA",Medium
ZATT,41715,5/31/1998,1998,324890,604031bdbff9453704dc7e40,"Williamsburg, VA",Medium
ZATT,41715,4/30/1998,1998,324459,604031bdbff9453704dc7e41,"Williamsburg, VA",Medium
ZATT,41715,3/31/1998,1998,324543,604031bdbff9453704dc7e42,"Williamsburg, VA",Medium
ZATT,41715,2/28/1998,1998,324283,604031bdbff9453704dc7e43,"Williamsburg, VA",Medium
ZATT,41715,1/31/1998,1998,323710,604031bdbff9453704dc7e44,"Williamsburg, VA",Medium
ZATT,41715,12/31/1997,1997,323000,604031bdbff9453704dc7e45,"Williamsburg, VA",Medium
ZATT,41715,11/30/1997,1997,322450,604031bdbff9453704dc7e46,"Williamsburg, VA",Medium
ZATT,41715,10/31/1997,1997,321756,604031bdbff9453704dc7e47,"Williamsburg, VA",Medium
ZATT,41715,9/30/1997,1997,321175,604031bdbff9453704dc7e48,"Williamsburg, VA",Medium
ZATT,41715,8/31/1997,1997,320321,604031bdbff9453704dc7e49,"Williamsburg, VA",Medium
ZATT,41715,7/31/1997,1997,319219,604031bdbff9453704dc7e4a,"Williamsburg, VA",Medium
ZATT,41715,6/30/1997,1997,317513,604031bdbff9453704dc7e4b,"Williamsburg, VA",Medium
ZATT,41715,5/31/1997,1997,316027,604031bdbff9453704dc7e4c,"Williamsburg, VA",Medium
ZATT,41715,4/30/1997,1997,314954,604031bdbff9453704dc7e4d,"Williamsburg, VA",Medium
ZATT,41715,3/31/1997,1997,314293,604031bdbff9453704dc7e4e,"Williamsburg, VA",Medium
ZATT,41715,2/28/1997,1997,313664,604031bdbff9453704dc7e4f,"Williamsburg, VA",Medium
ZATT,41715,1/31/1997,1997,313025,604031bdbff9453704dc7e50,"Williamsburg, VA",Medium
ZATT,41715,12/31/1996,1996,312488,604031bdbff9453704dc7e51,"Williamsburg, VA",Medium
ZATT,41715,11/30/1996,1996,312382,604031bdbff9453704dc7e52,"Williamsburg, VA",Medium
ZATT,41715,10/31/1996,1996,312283,604031bdbff9453704dc7e53,"Williamsburg, VA",Medium
ZATT,41715,9/30/1996,1996,312226,604031bdbff9453704dc7e54,"Williamsburg, VA",Medium
ZATT,41715,8/31/1996,1996,312049,604031bdbff9453704dc7e55,"Williamsburg, VA",Medium
ZATT,41715,7/31/1996,1996,312025,604031bdbff9453704dc7e56,"Williamsburg, VA",Medium
ZATT,41715,6/30/1996,1996,312329,604031bdbff9453704dc7e57,"Williamsburg, VA",Medium
ZATT,41715,5/31/1996,1996,312590,604031bdbff9453704dc7e58,"Williamsburg, VA",Medium
ZATT,41715,4/30/1996,1996,312587,604031bdbff9453704dc7e59,"Williamsburg, VA",Medium
ZATT,41715,3/31/1996,1996,312477,604031bdbff9453704dc7e5a,"Williamsburg, VA",Medium
ZATT,41715,2/29/1996,1996,312356,604031bdbff9453704dc7e5b,"Williamsburg, VA",Medium
ZATT,41715,1/31/1996,1996,312514,604031bdbff9453704dc7e5c,"Williamsburg, VA",Medium
ZATT,126011,1/31/2021,2021,604581,60403212bff9453704dc88f2,"St. Augustine, FL",Medium
ZATT,126011,12/31/2020,2020,597342,60403212bff9453704dc88f3,"St. Augustine, FL",Medium
ZATT,126011,11/30/2020,2020,590267,60403212bff9453704dc88f4,"St. Augustine, FL",Medium
ZATT,126011,10/31/2020,2020,578856,60403212bff9453704dc88f5,"St. Augustine, FL",Medium
ZATT,126011,9/30/2020,2020,574910,60403212bff9453704dc88f6,"St. Augustine, FL",Medium
ZATT,126011,8/31/2020,2020,579825,60403212bff9453704dc88f7,"St. Augustine, FL",Medium
ZATT,126011,7/31/2020,2020,575839,60403212bff9453704dc88f8,"St. Augustine, FL",Medium
ZATT,126011,6/30/2020,2020,567759,60403212bff9453704dc88f9,"St. Augustine, FL",Medium
ZATT,126011,5/31/2020,2020,563977,60403212bff9453704dc88fa,"St. Augustine, FL",Medium
ZATT,126011,4/30/2020,2020,563139,60403212bff9453704dc88fb,"St. Augustine, FL",Medium
ZATT,126011,3/31/2020,2020,562630,60403212bff9453704dc88fc,"St. Augustine, FL",Medium
ZATT,126011,2/29/2020,2020,561943,60403212bff9453704dc88fd,"St. Augustine, FL",Medium
ZATT,126011,1/31/2020,2020,561122,60403212bff9453704dc88fe,"St. Augustine, FL",Medium
ZATT,126011,12/31/2019,2019,559296,60403212bff9453704dc88ff,"St. Augustine, FL",Medium
ZATT,126011,11/30/2019,2019,558004,60403212bff9453704dc8900,"St. Augustine, FL",Medium
ZATT,126011,10/31/2019,2019,557555,60403212bff9453704dc8901,"St. Augustine, FL",Medium
ZATT,126011,9/30/2019,2019,558139,60403212bff9453704dc8902,"St. Augustine, FL",Medium
ZATT,126011,8/31/2019,2019,557819,60403212bff9453704dc8903,"St. Augustine, FL",Medium
ZATT,126011,7/31/2019,2019,558061,60403212bff9453704dc8904,"St. Augustine, FL",Medium
ZATT,126011,6/30/2019,2019,559017,60403212bff9453704dc8905,"St. Augustine, FL",Medium
ZATT,126011,5/31/2019,2019,559674,60403212bff9453704dc8906,"St. Augustine, FL",Medium
ZATT,126011,4/30/2019,2019,559596,60403212bff9453704dc8907,"St. Augustine, FL",Medium
ZATT,126011,3/31/2019,2019,558345,60403212bff9453704dc8908,"St. Augustine, FL",Medium
ZATT,126011,2/28/2019,2019,557485,60403212bff9453704dc8909,"St. Augustine, FL",Medium
ZATT,126011,1/31/2019,2019,555964,60403212bff9453704dc890a,"St. Augustine, FL",Medium
ZATT,126011,12/31/2018,2018,557416,60403212bff9453704dc890b,"St. Augustine, FL",Medium
ZATT,126011,11/30/2018,2018,558733,60403212bff9453704dc890c,"St. Augustine, FL",Medium
ZATT,126011,10/31/2018,2018,559298,60403212bff9453704dc890d,"St. Augustine, FL",Medium
ZATT,126011,9/30/2018,2018,558018,60403212bff9453704dc890e,"St. Augustine, FL",Medium
ZATT,126011,8/31/2018,2018,557472,60403212bff9453704dc890f,"St. Augustine, FL",Medium
ZATT,126011,7/31/2018,2018,557048,60403212bff9453704dc8910,"St. Augustine, FL",Medium
ZATT,126011,6/30/2018,2018,555179,60403212bff9453704dc8911,"St. Augustine, FL",Medium
ZATT,126011,5/31/2018,2018,552823,60403212bff9453704dc8912,"St. Augustine, FL",Medium
ZATT,126011,4/30/2018,2018,549958,60403212bff9453704dc8913,"St. Augustine, FL",Medium
ZATT,126011,3/31/2018,2018,549506,60403212bff9453704dc8914,"St. Augustine, FL",Medium
ZATT,126011,2/28/2018,2018,549218,60403212bff9453704dc8915,"St. Augustine, FL",Medium
ZATT,126011,1/31/2018,2018,550527,60403212bff9453704dc8916,"St. Augustine, FL",Medium
ZATT,126011,12/31/2017,2017,549112,60403212bff9453704dc8917,"St. Augustine, FL",Medium
ZATT,126011,11/30/2017,2017,546489,60403212bff9453704dc8918,"St. Augustine, FL",Medium
ZATT,126011,10/31/2017,2017,541970,60403212bff9453704dc8919,"St. Augustine, FL",Medium
ZATT,126011,9/30/2017,2017,538148,60403212bff9453704dc891a,"St. Augustine, FL",Medium
ZATT,126011,8/31/2017,2017,535613,60403212bff9453704dc891b,"St. Augustine, FL",Medium
ZATT,126011,7/31/2017,2017,533510,60403212bff9453704dc891c,"St. Augustine, FL",Medium
ZATT,126011,6/30/2017,2017,531327,60403212bff9453704dc891d,"St. Augustine, FL",Medium
ZATT,126011,5/31/2017,2017,529740,60403212bff9453704dc891e,"St. Augustine, FL",Medium
ZATT,126011,4/30/2017,2017,528430,60403212bff9453704dc891f,"St. Augustine, FL",Medium
ZATT,126011,3/31/2017,2017,526391,60403212bff9453704dc8920,"St. Augustine, FL",Medium
ZATT,126011,2/28/2017,2017,523769,60403212bff9453704dc8921,"St. Augustine, FL",Medium
ZATT,126011,1/31/2017,2017,521194,60403212bff9453704dc8922,"St. Augustine, FL",Medium
ZATT,126011,12/31/2016,2016,518527,60403212bff9453704dc8923,"St. Augustine, FL",Medium
